1,2,3,4,5,6,7,8,9,10,11,12,13,14
23454,5,2,9,0,7,0,2,1,0,0,8,38,0
23455,6,2,9,1,7,1,4,1,0,0,8,38,0
23456,5,2,10,0,3,0,4,1,0,0,9,38,0
23457,4,2,6,1,0,4,4,0,0,0,8,38,0
23458,12,2,14,0,3,0,4,1,0,0,8,38,1
23459,2,2,9,1,0,4,4,1,0,0,8,38,0
23460,12,3,10,0,3,0,4,1,0,0,10,38,1
23461,2,1,6,1,7,1,4,1,0,0,8,38,0
23462,3,5,10,0,10,0,4,1,0,0,8,38,0
23463,3,2,7,0,13,0,4,1,0,0,8,38,0
23464,5,1,14,1,9,1,4,0,0,0,8,10,0
23465,3,2,13,1,11,1,4,1,0,0,8,38,0
23466,2,2,6,0,6,0,4,1,0,0,10,38,0
23467,2,2,9,1,6,1,4,1,0,0,8,38,0
23468,7,4,12,0,0,5,4,0,0,0,8,38,1
23469,14,2,10,1,0,4,4,0,0,0,8,38,0
23470,14,4,10,1,11,1,4,0,0,0,4,38,0
23471,6,2,13,1,4,1,4,1,0,0,8,38,0
23472,7,2,14,0,3,0,4,1,0,0,10,38,1
23473,6,2,9,0,2,0,4,1,0,0,8,38,0
23474,11,4,14,0,11,0,4,1,1,0,9,38,1
23475,3,5,13,1,9,1,4,1,0,0,8,38,0
23476,9,2,13,1,9,1,4,0,0,0,8,38,0
23477,1,5,10,1,9,3,4,1,0,0,2,38,0
23478,3,2,10,1,13,1,4,1,0,0,10,38,0
23479,9,0,10,0,0,0,2,1,0,0,8,38,1
23480,7,2,10,0,11,2,4,1,0,0,8,38,0
23481,6,2,13,1,3,1,4,1,1,0,8,38,0
23482,3,2,9,1,7,1,4,1,0,0,8,38,0
23483,3,2,10,1,2,3,4,0,0,0,10,38,0
23484,2,2,6,1,5,2,3,1,0,0,8,38,0
23485,4,2,14,1,11,3,4,0,0,0,8,38,0
23486,4,2,9,0,2,1,4,1,0,0,8,38,0
23487,5,2,7,0,2,0,4,1,0,0,8,38,0
23488,5,2,9,1,7,4,2,0,0,0,8,38,0
23489,10,2,13,0,9,0,2,1,0,0,8,38,1
23490,5,4,9,0,4,0,4,1,0,0,19,38,0
23491,1,2,10,1,11,3,4,1,0,0,7,38,0
23492,14,2,16,0,9,0,4,1,5,0,12,38,1
23493,7,2,6,1,5,4,4,1,0,0,10,38,0
23494,1,3,9,1,7,4,1,0,0,0,6,18,0
23495,4,2,10,0,2,0,4,1,0,7,8,38,1
23496,7,2,14,0,3,0,4,1,0,0,10,38,1
23497,10,4,14,1,9,4,4,1,0,0,13,38,1
23498,9,2,10,1,0,1,4,1,0,0,8,38,0
23499,1,5,10,1,7,3,4,0,0,0,4,38,0
23500,6,1,9,0,2,0,4,1,0,0,10,38,1
23501,11,2,3,1,7,1,4,1,0,0,8,4,0
23502,5,2,10,0,11,0,4,1,1,0,8,38,0
23503,14,2,7,0,11,0,4,1,0,0,6,38,0
23504,3,2,11,1,0,1,4,0,0,0,8,38,0
23505,15,2,9,0,5,0,4,1,0,10,8,38,1
23506,12,4,4,0,4,0,4,1,0,0,10,38,0
23507,3,2,13,0,9,0,4,1,0,0,8,38,0
23508,8,1,15,1,9,1,4,1,3,0,8,38,1
23509,6,2,14,0,3,0,4,1,0,0,12,7,1
23510,2,2,9,1,11,3,4,0,1,0,8,38,0
23511,9,0,9,0,2,0,4,1,0,0,8,38,1
23512,1,2,9,1,0,1,2,0,0,8,6,38,0
23513,5,5,9,0,10,0,4,1,0,0,8,38,0
23514,4,2,9,1,0,4,4,0,0,0,4,38,0
23515,10,2,9,1,13,1,4,1,0,0,8,38,0
23516,12,2,10,0,11,5,4,0,0,0,8,38,0
23517,2,2,9,1,11,1,4,0,0,0,6,38,0
23518,2,2,7,0,3,0,4,1,0,0,12,38,0
23519,2,2,9,1,5,1,4,1,1,0,13,38,0
23520,6,2,9,0,2,0,4,1,0,0,15,38,0
23521,7,2,10,0,7,5,4,0,0,0,3,38,0
23522,5,1,13,1,9,1,4,0,0,0,8,38,0
23523,7,1,14,1,9,1,4,0,0,0,8,38,0
23524,16,2,13,0,11,0,4,1,1,0,2,38,0
23525,5,2,9,0,7,5,4,0,0,0,8,38,1
23526,10,1,13,0,9,0,4,1,0,9,8,38,1
23527,5,4,11,1,2,1,4,1,0,0,8,38,0
23528,6,2,10,1,3,1,4,0,0,0,8,38,1
23529,6,2,10,0,2,0,4,1,0,0,8,38,0
23530,2,2,10,1,9,3,4,0,0,0,2,38,0
23531,3,2,10,1,0,1,4,1,0,0,8,38,0
23532,5,2,10,0,5,0,4,1,0,9,8,38,1
23533,1,2,10,1,11,3,4,0,0,0,3,38,0
23534,3,2,7,1,3,4,4,0,0,0,9,38,0
23535,1,2,10,1,0,3,4,0,0,0,8,26,0
23536,6,2,11,0,0,0,4,1,0,0,8,38,1
23537,5,2,13,0,3,0,4,1,0,0,13,38,1
23538,11,2,9,0,2,0,4,1,0,0,9,38,1
23539,5,1,14,1,9,1,4,0,0,0,8,38,0
23540,8,2,10,0,11,0,4,1,0,0,10,38,1
23541,5,2,7,1,6,2,4,1,0,0,6,38,0
23542,5,2,13,0,9,0,4,1,20,0,10,38,1
23543,7,2,11,1,12,1,4,1,0,0,8,38,0
23544,4,2,9,0,2,0,4,1,0,0,10,38,0
23545,6,2,10,0,7,0,4,1,0,0,8,38,1
23546,4,2,9,0,6,0,4,1,0,0,8,38,0
23547,3,2,13,1,3,1,4,1,1,0,7,38,0
23548,8,4,10,0,7,0,4,1,0,0,8,38,1
23549,7,2,9,0,6,0,4,1,0,0,8,38,0
23550,6,2,10,0,3,0,4,1,0,0,9,38,0
23551,2,2,10,1,0,4,4,1,0,0,8,38,0
23552,7,5,16,0,9,0,4,1,0,0,10,38,1
23553,2,2,13,1,9,1,4,1,0,0,8,38,0
23554,8,2,9,1,13,1,0,1,0,0,8,38,0
23555,9,2,13,0,11,0,4,1,0,10,8,38,1
23556,5,2,15,0,9,0,4,1,0,0,16,38,1
23557,12,4,4,0,13,0,4,1,0,0,8,38,1
23558,5,2,13,0,7,5,4,0,0,0,5,30,0
23559,5,2,9,1,7,4,4,0,0,0,8,2,0
23560,2,2,12,1,9,1,4,0,0,0,8,38,0
23561,6,2,13,0,12,0,4,1,0,0,10,38,1
23562,9,0,9,0,0,0,2,1,0,0,10,38,1
23563,12,2,4,1,4,2,4,0,0,0,9,12,0
23564,2,2,9,1,5,1,4,0,0,0,8,38,0
23565,2,2,9,1,5,3,4,1,0,0,8,38,0
23566,2,2,9,1,7,4,4,0,0,0,8,38,0
23567,4,4,14,0,3,5,4,0,0,0,6,38,1
23568,2,0,9,1,9,1,4,1,0,0,8,38,0
23569,12,5,9,0,0,0,2,1,0,0,8,38,1
23570,6,1,13,0,2,0,1,1,0,0,8,29,0
23571,9,2,9,0,11,0,4,1,0,0,3,25,0
23572,9,2,13,0,3,0,4,1,0,0,9,38,1
23573,10,2,13,0,3,0,4,1,0,9,8,38,1
23574,2,2,9,1,9,4,4,0,0,0,12,38,0
23575,11,2,9,1,0,1,4,0,0,0,8,38,0
23576,9,2,7,1,5,1,4,1,0,0,8,38,0
23577,1,2,9,1,9,1,4,0,0,0,8,38,0
23578,9,2,9,1,12,2,4,1,0,0,10,38,0
23579,6,2,7,0,2,0,4,1,0,0,8,38,0
23580,4,1,12,0,10,0,4,1,0,10,8,8,0
23581,7,2,9,1,11,4,0,0,0,0,8,38,0
23582,7,2,14,1,9,1,4,0,6,0,7,38,1
23583,8,2,13,0,11,0,4,1,20,0,8,38,1
23584,5,2,9,0,11,0,4,1,0,0,10,38,0
23585,5,2,6,1,7,4,2,0,0,0,8,38,0
23586,5,2,4,0,2,0,4,1,0,0,8,38,0
23587,12,5,13,0,3,0,4,1,0,0,8,38,1
23588,10,2,9,0,13,0,4,1,0,0,8,38,0
23589,2,2,13,1,12,1,4,0,0,0,10,38,0
23590,7,0,10,0,5,0,4,1,0,10,13,38,1
23591,2,2,10,1,2,1,4,1,0,0,8,38,0
23592,6,1,9,1,0,4,4,0,0,0,8,38,0
23593,1,2,8,1,9,3,4,0,1,0,8,38,0
23594,3,2,9,1,0,3,4,0,0,0,8,38,0
23595,6,2,9,0,11,0,2,1,0,0,8,38,1
23596,7,2,13,0,2,0,4,1,2,0,12,38,1
23597,2,2,10,1,11,2,4,0,0,0,4,38,0
23598,6,2,12,1,6,1,2,0,3,0,10,38,1
23599,7,2,9,0,2,0,4,1,0,0,8,38,0
23600,5,5,9,0,2,0,4,1,2,0,8,38,1
23601,6,1,10,1,3,4,2,0,0,0,9,38,0
23602,1,2,9,0,7,5,2,0,0,0,4,38,0
23603,3,2,9,1,13,3,4,1,0,0,9,38,0
23604,10,2,13,1,2,4,4,1,0,0,5,38,0
23605,7,2,3,0,7,0,3,1,0,8,8,26,0
23606,8,2,9,1,0,1,4,0,0,0,8,38,0
23607,12,0,10,0,0,0,4,1,0,0,8,38,1
23608,5,2,13,1,11,1,4,1,0,0,9,38,0
23609,6,2,9,0,6,0,4,1,0,0,8,38,0
23610,1,6,9,1,4,3,4,1,0,0,4,38,0
23611,3,5,7,1,7,4,4,0,0,0,8,38,0
23612,12,2,6,0,13,0,4,1,0,0,8,38,0
23613,5,4,9,0,3,0,4,1,0,0,10,38,0
23614,7,2,6,1,7,1,4,0,0,0,13,38,0
23615,3,2,9,1,5,4,4,0,0,0,8,23,0
23616,3,0,14,1,9,1,4,1,0,0,8,38,0
23617,0,2,8,1,7,3,4,1,0,0,3,38,0
23618,12,4,9,0,11,0,4,1,0,0,8,8,1
23619,10,1,9,0,3,0,0,1,0,0,10,38,0
23620,5,2,7,1,13,1,4,1,0,0,8,38,0
23621,5,1,10,0,3,0,4,1,0,0,8,38,1
23622,6,2,9,0,12,0,4,1,0,0,9,38,1
23623,6,2,9,0,11,0,4,1,0,0,8,38,0
23624,2,2,9,1,7,3,4,1,0,0,8,38,0
23625,4,2,10,1,11,3,4,0,0,0,8,38,0
23626,5,2,13,0,9,0,4,1,0,0,10,38,1
23627,12,4,13,0,3,0,4,1,0,0,8,38,1
23628,2,2,10,1,7,1,4,1,0,8,2,38,0
23629,10,1,14,0,9,0,4,1,0,0,10,38,0
23630,2,0,13,1,9,1,3,0,0,0,8,38,0
23631,6,2,13,1,12,1,4,0,0,0,8,38,0
23632,4,2,9,0,6,5,4,0,1,0,8,38,1
23633,7,4,10,0,2,0,4,1,0,0,8,7,0
23634,6,2,4,1,11,4,4,0,0,0,8,38,0
23635,10,2,9,0,3,0,4,1,0,0,8,38,0
23636,8,2,6,1,2,1,4,1,0,0,8,38,0
23637,2,2,10,0,2,0,4,1,0,0,13,38,0
23638,11,2,3,0,11,0,4,1,0,0,11,38,0
23639,3,2,9,1,0,1,2,0,0,0,8,38,0
23640,7,2,13,1,7,1,4,0,0,0,10,38,0
23641,5,5,9,0,2,0,4,1,0,0,8,38,0
23642,1,2,12,1,3,1,4,0,0,0,10,38,0
23643,12,2,7,0,7,5,4,0,1,0,6,38,0
23644,11,2,9,1,7,4,4,0,0,0,7,38,0
23645,9,2,4,0,13,0,4,1,0,8,12,38,0
23646,8,2,9,1,0,1,4,0,0,0,8,38,0
23647,6,2,13,1,3,1,4,1,0,0,15,38,0
23648,5,4,12,0,2,0,4,1,0,0,8,38,0
23649,9,2,10,1,0,1,4,0,0,0,8,38,0
23650,5,2,13,1,3,1,4,1,0,0,8,38,0
23651,9,4,13,0,9,0,4,1,0,0,8,38,0
23652,7,2,9,1,2,4,2,0,0,0,8,38,0
23653,1,2,10,1,7,3,4,1,0,0,5,38,0
23654,13,3,13,0,9,0,4,1,0,0,8,38,0
23655,10,4,13,0,4,0,4,1,0,0,2,38,0
23656,1,0,9,1,0,2,4,1,0,0,4,38,0
23657,4,2,9,1,7,1,4,1,0,0,8,32,0
23658,10,2,14,0,3,0,4,1,0,9,10,11,1
23659,4,4,10,1,2,1,4,1,0,0,9,38,0
23660,10,2,13,1,11,1,4,1,0,0,8,38,0
23661,6,2,9,0,9,0,4,1,0,11,13,38,0
23662,8,2,13,0,11,0,4,1,4,0,9,38,1
23663,10,2,10,0,3,0,4,1,0,0,8,38,0
23664,10,2,9,1,2,1,4,1,0,0,8,38,1
23665,3,2,10,1,7,1,4,1,0,0,6,38,0
23666,6,2,12,1,0,4,2,0,0,0,8,22,0
23667,8,2,10,0,3,5,4,0,0,0,13,38,0
23668,9,2,6,0,13,1,2,1,0,0,9,38,0
23669,5,2,9,1,2,3,4,1,0,0,8,38,0
23670,6,2,14,1,9,4,1,1,0,0,8,34,0
23671,7,2,9,0,0,0,4,1,1,0,8,38,0
23672,5,4,9,0,11,0,4,1,0,0,13,38,0
23673,5,3,10,0,11,0,4,1,0,0,10,38,1
23674,3,2,10,1,9,3,4,1,0,0,1,7,0
23675,9,4,13,0,4,0,4,1,0,0,10,38,0
23676,8,4,13,0,9,1,4,1,0,0,5,38,0
23677,4,1,10,1,0,3,2,1,0,0,8,38,0
23678,2,2,11,1,2,1,4,1,0,0,6,38,0
23679,1,2,10,1,7,1,4,0,0,0,3,38,0
23680,10,2,16,1,3,1,4,1,0,0,8,38,1
23681,3,2,10,1,0,1,2,0,0,0,8,38,0
23682,5,2,13,0,3,0,4,1,0,0,10,38,1
23683,4,2,5,1,6,1,4,1,0,0,8,38,0
23684,8,2,9,1,11,4,4,0,0,0,6,38,0
23685,2,2,4,0,6,0,4,1,0,0,8,25,0
23686,6,2,11,1,2,3,4,1,0,0,8,38,0
23687,5,2,9,0,11,0,4,1,0,0,8,6,0
23688,3,5,10,1,10,1,4,1,0,0,8,38,0
23689,3,2,12,0,3,0,4,1,0,0,8,38,0
23690,8,2,10,1,11,4,4,0,0,0,8,4,0
23691,1,2,10,1,0,3,4,1,0,0,2,36,0
23692,1,2,10,1,7,3,4,1,0,0,7,38,0
23693,5,0,13,0,10,0,4,1,0,0,13,38,0
23694,9,2,14,0,3,0,4,1,0,0,9,38,1
23695,3,2,10,0,4,0,3,1,0,0,10,38,0
23696,12,2,10,0,0,5,4,0,0,0,3,4,1
23697,8,2,13,0,3,0,4,1,4,0,13,38,1
23698,2,2,10,1,11,3,4,0,0,0,3,38,0
23699,10,5,11,1,9,4,4,0,0,0,8,38,0
23700,7,5,16,0,9,0,4,1,0,0,8,38,1
23701,9,2,14,0,9,1,4,1,0,0,8,38,0
23702,10,2,9,1,6,3,2,1,0,0,8,38,0
23703,1,2,10,1,5,3,4,0,0,0,4,38,0
23704,15,4,9,0,11,0,4,1,0,0,10,38,0
23705,8,2,9,0,5,0,4,1,0,0,10,38,0
23706,10,2,9,1,6,4,2,0,0,0,9,38,0
23707,5,2,9,0,6,0,4,1,0,0,8,38,0
23708,3,1,9,1,4,3,4,1,0,0,8,38,0
23709,6,2,9,0,7,0,4,1,0,0,8,38,0
23710,13,2,9,0,6,0,4,1,0,0,8,38,1
23711,8,2,9,1,3,1,4,1,0,0,9,38,0
23712,2,2,9,1,6,4,4,0,0,0,8,38,0
23713,6,2,13,1,0,1,4,0,0,0,10,38,0
23714,6,2,8,1,5,1,4,1,0,0,8,38,0
23715,2,2,9,1,6,3,1,1,0,0,8,29,0
23716,12,2,13,0,9,0,4,1,0,0,8,38,1
23717,7,2,13,0,9,0,4,1,0,0,9,38,0
23718,13,2,10,0,3,5,4,0,3,0,7,38,0
23719,14,2,7,0,2,0,4,1,0,0,4,38,0
23720,7,2,9,0,11,0,4,1,0,0,8,38,0
23721,11,2,10,1,0,4,4,0,0,0,8,38,0
23722,10,2,10,0,3,0,4,1,0,10,8,38,1
23723,3,2,9,0,5,0,4,1,0,0,8,38,0
23724,7,2,10,1,12,4,2,0,0,0,8,38,0
23725,1,2,9,1,7,3,4,1,0,0,8,38,0
23726,5,2,9,0,7,0,4,1,0,0,11,38,0
23727,4,2,13,1,11,4,4,1,0,0,14,38,0
23728,2,0,12,1,3,3,4,0,0,0,8,30,0
23729,1,2,9,1,7,3,4,1,0,0,5,38,0
23730,8,4,9,0,3,0,4,1,0,0,7,38,1
23731,4,2,9,0,2,0,4,1,0,0,8,38,0
23732,5,2,10,0,10,0,4,1,0,0,10,5,0
23733,4,1,9,1,2,4,4,1,0,0,8,38,0
23734,12,2,3,0,2,0,4,1,0,0,8,25,0
23735,7,2,10,0,13,0,4,1,0,0,10,38,0
23736,8,2,14,0,3,0,4,1,0,0,10,38,1
23737,6,2,9,0,2,0,4,1,0,0,8,38,1
23738,1,2,7,1,7,3,4,0,0,0,4,38,0
23739,4,2,9,1,11,3,4,0,0,0,8,38,0
23740,11,2,9,0,11,0,4,1,1,0,12,38,0
23741,8,2,10,0,11,0,4,1,0,10,10,38,0
23742,3,4,9,1,4,3,4,1,0,0,17,38,0
23743,10,1,13,0,9,0,4,1,0,0,9,38,1
23744,6,4,4,0,4,0,4,1,0,0,12,38,0
23745,6,5,14,1,9,3,4,0,0,0,8,38,0
23746,3,2,9,1,7,1,4,1,0,0,8,25,0
23747,1,2,9,1,4,3,4,1,0,0,5,38,0
23748,12,1,10,0,7,0,1,1,0,0,13,29,0
23749,8,1,5,1,7,3,4,1,0,0,8,38,0
23750,2,2,10,1,12,3,4,1,0,8,4,38,0
23751,7,2,9,1,13,1,4,1,0,10,10,38,0
23752,6,2,9,0,2,0,4,1,0,0,10,38,0
23753,1,2,9,1,3,1,2,1,0,0,7,38,0
23754,2,2,10,1,0,3,4,1,0,0,8,38,0
23755,2,2,10,1,5,3,4,0,0,0,6,38,0
23756,4,2,12,1,11,1,4,1,0,0,11,38,0
23757,13,2,10,0,3,0,4,1,0,0,8,38,0
23758,3,4,15,1,9,3,4,1,0,0,4,38,0
23759,7,0,13,0,3,0,4,1,0,0,11,38,1
23760,5,2,9,0,2,0,4,1,0,0,8,38,0
23761,5,2,13,1,9,4,4,0,0,0,7,38,0
23762,5,2,9,1,11,1,4,1,0,0,8,38,0
23763,8,2,9,1,11,1,4,0,0,0,12,38,0
23764,13,2,13,0,0,5,4,0,0,0,6,38,1
23765,2,2,9,1,3,3,4,1,0,0,8,38,0
23766,10,1,10,1,0,1,2,0,0,0,8,38,0
23767,11,2,13,0,9,0,4,1,0,0,8,38,1
23768,12,2,4,1,6,3,4,1,0,0,8,38,0
23769,7,3,9,0,2,0,4,1,0,0,10,38,0
23770,5,2,9,1,2,4,4,1,0,0,8,38,0
23771,3,2,13,0,9,0,4,1,0,0,8,38,0
23772,3,2,9,0,13,0,4,1,1,0,7,38,0
23773,1,2,10,1,7,3,4,1,0,0,13,38,0
23774,13,2,4,0,2,0,4,1,0,0,8,38,0
23775,11,3,14,1,11,1,4,0,0,0,8,38,0
23776,8,2,9,1,12,1,4,0,0,0,9,38,0
23777,8,2,10,0,13,0,4,1,0,0,12,38,0
23778,3,2,9,1,13,1,4,1,0,0,8,38,0
23779,6,2,9,0,2,0,4,1,0,0,8,38,0
23780,3,2,13,1,11,1,4,0,0,9,8,38,0
23781,12,2,6,0,13,0,4,1,0,9,8,38,1
23782,7,3,13,0,3,0,4,1,0,0,9,38,0
23783,9,2,9,1,8,1,1,0,0,0,9,36,0
23784,5,2,14,0,6,0,4,1,0,0,10,38,0
23785,6,2,9,0,3,0,4,1,0,0,8,38,0
23786,10,2,7,0,2,0,4,1,0,0,8,38,0
23787,6,2,9,1,0,4,4,0,0,0,8,38,0
23788,4,2,3,1,2,2,4,1,0,0,8,25,0
23789,8,4,9,0,6,5,4,0,0,0,9,38,0
23790,7,2,9,1,10,4,4,0,0,0,8,38,0
23791,11,2,10,0,2,0,4,1,0,0,8,38,1
23792,4,4,9,1,4,1,4,1,0,0,9,38,0
23793,5,2,9,0,2,0,4,1,0,0,9,38,0
23794,5,2,13,0,3,0,4,1,2,0,8,38,1
23795,8,1,14,0,9,0,2,1,0,0,2,38,1
23796,2,2,9,1,5,3,4,1,0,0,5,38,0
23797,4,2,11,1,10,3,2,1,0,0,8,38,0
23798,2,2,10,1,7,1,1,0,0,0,8,29,0
23799,12,2,9,1,5,1,2,1,0,0,8,38,0
23800,5,2,10,1,2,1,4,1,0,0,8,38,0
23801,9,5,10,1,0,1,4,0,0,0,8,38,0
23802,2,2,10,1,0,3,4,1,0,0,6,38,0
23803,3,2,10,1,0,1,4,1,0,0,6,38,0
23804,2,5,10,0,0,0,1,1,0,0,8,39,0
23805,11,4,10,0,11,5,4,0,0,0,10,38,0
23806,9,2,9,0,3,0,4,1,0,0,10,38,1
23807,8,2,9,0,13,0,4,1,0,0,8,38,0
23808,3,2,10,1,7,1,4,1,0,0,5,38,0
23809,7,5,14,0,9,5,4,0,4,0,8,38,1
23810,5,4,13,0,9,5,4,0,0,0,2,38,1
23811,1,2,10,1,6,2,1,1,0,0,8,39,0
23812,19,1,9,1,3,1,4,0,0,0,7,38,0
23813,7,2,10,1,2,2,4,1,0,0,10,38,0
23814,6,2,13,1,11,1,4,0,0,0,8,38,0
23815,8,2,10,1,13,3,4,1,0,7,8,38,0
23816,9,2,10,1,3,4,4,0,0,0,8,10,0
23817,13,4,10,0,11,0,4,1,0,0,5,38,0
23818,9,2,9,1,13,1,4,1,0,0,9,38,0
23819,8,1,9,1,2,4,2,1,0,0,8,38,0
23820,3,1,13,0,0,0,4,1,0,0,9,38,0
23821,6,2,10,0,2,0,4,1,0,0,8,38,0
23822,10,2,7,0,7,0,4,1,0,0,8,38,0
23823,5,2,10,1,0,4,4,0,0,0,8,38,0
23824,5,2,9,0,13,0,2,1,0,0,8,38,0
23825,3,2,13,0,3,0,4,1,0,0,4,38,0
23826,13,2,13,0,6,0,4,1,0,0,8,38,0
23827,6,2,10,0,2,0,4,1,0,0,8,38,0
23828,8,2,9,0,4,1,4,1,0,0,14,38,0
23829,8,2,13,0,3,0,4,1,0,0,9,38,1
23830,6,2,9,1,7,4,4,0,0,0,15,38,0
23831,10,2,10,0,0,0,4,1,0,0,8,38,1
23832,13,4,4,0,3,0,4,1,0,0,3,38,0
23833,9,2,10,0,6,0,4,1,0,0,9,38,0
23834,0,1,7,1,0,3,4,0,0,0,3,38,0
23835,5,2,9,1,7,1,4,0,0,0,7,38,0
23836,15,4,9,1,7,2,4,0,1,0,4,38,0
23837,1,2,10,1,7,3,4,0,0,0,3,38,0
23838,13,2,10,0,11,0,4,1,0,0,8,38,0
23839,5,2,13,0,9,0,4,1,0,0,5,38,1
23840,4,2,6,1,4,4,4,0,0,0,8,12,0
23841,7,1,10,1,13,4,4,1,2,0,8,38,0
23842,8,5,9,0,13,0,4,1,0,0,8,38,1
23843,2,2,9,1,11,1,4,1,0,0,8,38,0
23844,4,2,10,0,2,0,4,1,0,0,13,38,0
23845,13,4,9,0,7,5,2,0,0,0,4,38,0
23846,9,2,7,1,7,1,4,0,0,0,7,38,0
23847,1,2,10,1,5,3,4,1,0,0,4,38,0
23848,4,2,10,1,6,1,4,0,0,0,8,38,0
23849,2,2,10,1,7,1,4,1,0,0,6,38,0
23850,7,1,14,1,9,4,4,0,0,0,9,38,0
23851,8,3,10,1,3,4,4,0,1,0,13,38,0
23852,7,2,9,0,11,0,4,1,0,0,15,38,1
23853,3,1,13,1,9,3,4,0,0,0,8,38,0
23854,3,2,14,1,9,3,4,0,0,0,8,38,0
23855,4,2,7,1,2,1,4,1,0,10,8,38,0
23856,12,2,13,1,13,1,4,1,0,0,9,38,0
23857,5,2,9,0,3,5,4,0,0,0,9,1,1
23858,7,2,9,1,7,4,4,0,0,0,5,38,0
23859,7,3,14,0,11,0,4,1,0,0,15,38,1
23860,4,2,9,0,2,0,4,1,0,0,8,38,0
23861,5,2,9,1,7,4,1,0,0,0,10,2,0
23862,9,2,12,0,11,0,4,1,0,0,9,38,0
23863,2,2,11,1,12,3,4,1,0,0,8,38,0
23864,8,2,9,1,2,4,4,1,0,0,8,38,0
23865,12,1,14,0,9,0,4,1,0,0,8,38,1
23866,1,2,10,1,11,3,4,0,0,0,4,38,0
23867,8,2,10,0,0,5,4,0,0,0,8,38,0
23868,9,4,14,0,11,0,1,1,0,0,10,18,0
23869,7,2,10,0,13,0,4,1,0,0,11,38,0
23870,3,5,10,1,7,1,4,0,0,0,6,38,0
23871,10,1,9,0,2,0,4,1,0,0,8,38,0
23872,10,1,10,1,3,1,4,0,0,0,8,38,0
23873,1,2,9,1,7,3,2,1,0,0,6,38,0
23874,7,1,10,1,9,3,4,0,0,0,9,38,0
23875,9,2,10,1,7,4,4,0,0,0,8,38,0
23876,3,2,9,1,2,2,3,1,0,0,8,38,0
23877,9,2,10,1,2,1,4,1,0,0,8,38,0
23878,10,2,9,1,7,4,4,0,0,0,7,38,0
23879,12,2,10,0,13,0,4,1,0,0,13,38,0
23880,4,2,12,0,12,0,4,1,0,0,9,38,1
23881,9,0,9,1,7,4,2,0,0,0,8,38,0
23882,7,4,9,0,2,0,1,1,0,0,14,34,0
23883,6,2,9,1,5,4,4,0,1,0,8,26,0
23884,7,5,14,1,9,1,4,1,0,0,8,38,0
23885,6,2,9,0,0,0,1,1,0,0,10,37,0
23886,8,0,11,1,12,1,3,0,0,0,6,38,0
23887,2,4,10,1,0,3,4,1,0,0,6,38,0
23888,8,2,14,1,11,4,4,0,0,0,10,38,0
23889,9,4,10,0,0,5,4,0,0,0,7,38,1
23890,7,1,10,1,2,1,4,1,0,0,8,38,0
23891,11,2,13,1,3,1,4,0,0,0,9,38,1
23892,5,2,13,1,9,3,4,1,0,0,8,38,0
23893,2,2,13,0,7,0,4,1,0,0,7,38,0
23894,3,2,10,0,11,0,4,1,0,0,8,38,0
23895,6,4,13,1,11,1,2,0,1,0,10,38,0
23896,9,2,7,1,7,1,4,1,0,0,13,38,0
23897,14,2,9,0,3,0,4,1,0,0,8,38,1
23898,16,5,4,1,7,1,1,0,0,0,8,38,0
23899,5,2,7,0,5,0,4,1,0,0,8,38,0
23900,2,2,13,1,0,3,4,0,0,0,8,38,0
23901,9,1,10,1,7,4,4,0,0,0,6,38,0
23902,3,2,7,1,7,4,2,0,0,0,7,38,0
23903,7,2,5,0,13,0,4,1,0,0,5,38,0
23904,1,2,7,1,2,1,4,1,0,0,12,38,0
23905,2,2,6,0,6,5,4,0,0,0,8,38,0
23906,5,2,9,1,0,4,4,0,0,0,7,38,0
23907,2,2,9,1,6,2,4,1,0,0,8,38,0
23908,8,2,14,1,7,4,4,0,0,0,8,38,0
23909,7,2,10,1,0,4,2,0,0,0,8,38,0
23910,5,4,12,1,7,1,2,1,0,0,7,38,0
23911,1,2,10,1,7,3,4,0,0,0,6,38,0
23912,0,2,6,1,11,4,4,0,0,0,3,38,0
23913,8,4,10,0,4,0,4,1,0,0,10,38,0
23914,13,2,9,1,0,1,4,0,0,0,9,38,0
23915,10,1,14,1,9,1,2,0,0,0,8,38,1
23916,8,5,14,0,9,0,4,1,0,0,13,38,1
23917,9,2,9,1,0,1,2,0,0,0,8,38,0
23918,4,2,10,1,7,3,2,0,0,0,8,38,0
23919,10,2,9,1,11,1,4,0,0,0,7,38,0
23920,2,2,9,1,6,3,2,0,0,0,8,38,0
23921,7,1,10,0,5,0,4,1,0,0,8,38,0
23922,12,1,3,1,7,2,2,0,0,0,8,13,0
23923,3,0,9,1,0,1,4,1,1,0,10,38,0
23924,13,5,9,1,0,1,4,0,0,0,8,38,0
23925,10,2,10,1,7,3,4,1,0,0,6,38,0
23926,8,1,14,1,12,1,2,0,2,0,10,38,1
23927,4,3,10,1,3,1,4,1,0,0,13,38,0
23928,7,2,10,0,11,0,4,1,1,0,8,38,0
23929,11,2,9,0,7,0,4,1,0,0,8,38,0
23930,6,2,9,1,13,1,4,1,0,0,9,38,0
23931,2,1,9,1,0,3,4,1,0,0,8,38,0
23932,2,2,13,1,2,1,4,1,3,0,12,38,1
23933,12,4,10,1,2,1,4,1,0,0,9,38,0
23934,3,2,7,1,0,3,2,0,0,0,8,38,0
